               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 322,              0.0235,            0.047088,            0.020257,             0.91607,             0.68785,             0.75495,              0.6369,            0.020622,            0.046006,            0.015492,           0.0036442,           0.0036442,           0.0036442
                 323,             0.02244,            0.045881,            0.019742,             0.90595,             0.69105,             0.75403,             0.63894,            0.020419,            0.045602,            0.014774,           0.0036244,           0.0036244,           0.0036244
                 324,            0.022978,             0.04378,            0.021614,             0.90299,             0.69046,             0.75975,             0.63206,             0.02121,            0.045818,             0.01518,           0.0036046,           0.0036046,           0.0036046
                 325,            0.023221,             0.05154,            0.019765,             0.89577,             0.68722,              0.7636,              0.6433,            0.020881,            0.045703,            0.015249,           0.0035848,           0.0035848,           0.0035848
                 326,            0.022897,            0.046503,            0.020148,             0.90174,             0.68319,             0.75987,             0.64394,            0.020394,            0.046018,            0.015556,            0.003565,            0.003565,            0.003565
                 327,            0.023462,            0.049217,            0.020516,             0.89963,             0.68211,             0.76869,             0.65141,            0.020411,            0.046409,            0.015091,           0.0035452,           0.0035452,           0.0035452
                 328,            0.022792,            0.047235,            0.020172,             0.88879,             0.68572,             0.76755,             0.65084,            0.020573,            0.049167,            0.015231,           0.0035254,           0.0035254,           0.0035254
                 329,            0.022948,            0.047318,            0.020144,             0.90845,             0.69117,             0.76977,             0.65518,            0.020548,            0.047768,             0.01495,           0.0035056,           0.0035056,           0.0035056
                 330,            0.022161,            0.038414,            0.020899,             0.91452,             0.68852,             0.77926,             0.65679,            0.020481,            0.047987,             0.01464,           0.0034858,           0.0034858,           0.0034858
                 331,            0.023001,            0.042124,            0.020906,              0.9291,             0.68645,             0.79064,              0.6719,            0.020609,            0.048677,            0.014515,            0.003466,            0.003466,            0.003466
                 332,            0.022921,            0.041026,            0.020496,             0.91117,             0.69044,             0.78192,             0.66488,            0.020345,            0.048222,            0.014617,           0.0034462,           0.0034462,           0.0034462
                 333,            0.022913,              0.0443,            0.019506,             0.89462,             0.69248,             0.77279,             0.65681,            0.020605,             0.04828,            0.014688,           0.0034264,           0.0034264,           0.0034264
                 334,            0.022057,            0.043478,             0.01933,             0.91761,             0.67957,              0.7784,             0.65793,            0.020479,            0.048952,            0.014613,           0.0034066,           0.0034066,           0.0034066
                 335,            0.022904,            0.045251,            0.020923,             0.91022,             0.69339,             0.75555,             0.63938,            0.020276,             0.04822,            0.015011,           0.0033868,           0.0033868,           0.0033868
                 336,             0.02314,            0.043885,            0.020578,             0.90213,             0.68079,             0.77327,             0.65323,            0.020382,            0.047223,            0.015858,            0.003367,            0.003367,            0.003367
                 337,            0.022213,            0.045243,            0.020045,             0.91576,             0.69757,              0.7964,             0.66498,             0.02092,             0.04809,            0.014954,           0.0033472,           0.0033472,           0.0033472
                 338,            0.022939,            0.045015,            0.020074,             0.91717,             0.68635,             0.80051,             0.68124,            0.020325,             0.04808,            0.014467,           0.0033274,           0.0033274,           0.0033274
                 339,            0.022461,            0.042777,            0.019946,              0.9009,             0.68481,             0.75935,             0.64234,            0.020393,            0.048101,            0.015348,           0.0033076,           0.0033076,           0.0033076
                 340,            0.022241,            0.042644,            0.020089,             0.91558,             0.68279,             0.76049,             0.64518,             0.02034,            0.049364,            0.015069,           0.0032878,           0.0032878,           0.0032878
                 341,            0.022225,            0.043054,            0.019544,             0.93213,             0.68473,             0.75978,             0.64054,            0.020891,            0.050134,            0.014603,            0.003268,            0.003268,            0.003268
                 342,             0.02231,            0.044854,            0.019794,             0.93396,             0.69123,             0.78495,             0.65797,            0.020607,            0.048301,            0.014628,           0.0032482,           0.0032482,           0.0032482
                 343,            0.022296,            0.045008,            0.019955,             0.93256,             0.68413,             0.78918,              0.6659,            0.020442,            0.047546,            0.014522,           0.0032284,           0.0032284,           0.0032284
                 344,             0.02178,            0.044702,            0.018651,              0.9238,             0.68324,             0.75969,             0.64107,            0.020293,            0.047098,            0.014834,           0.0032086,           0.0032086,           0.0032086
                 345,            0.022388,            0.044798,            0.019432,              0.9189,             0.68548,             0.76754,              0.6487,            0.020029,            0.046091,            0.014728,           0.0031888,           0.0031888,           0.0031888
                 346,            0.022736,            0.043559,             0.01951,             0.92318,             0.68637,             0.76762,              0.6461,            0.020822,            0.046629,            0.014426,            0.003169,            0.003169,            0.003169
                 347,            0.022742,            0.044095,            0.019674,             0.92587,             0.69079,             0.76146,             0.64139,            0.020672,            0.046835,            0.014681,           0.0031492,           0.0031492,           0.0031492
                 348,            0.021966,            0.043782,            0.018811,              0.9167,             0.69651,             0.78232,             0.66073,            0.020725,            0.046775,            0.014803,           0.0031294,           0.0031294,           0.0031294
                 349,            0.022156,            0.044239,            0.020224,             0.91793,             0.68268,             0.80933,             0.68431,            0.020411,            0.046798,            0.014603,           0.0031096,           0.0031096,           0.0031096
                 350,             0.02188,            0.042354,            0.020151,             0.91205,             0.68086,              0.8019,             0.66981,            0.021593,            0.047687,            0.014555,           0.0030898,           0.0030898,           0.0030898
                 351,             0.02202,            0.043241,            0.019213,             0.91612,              0.6813,             0.80659,             0.68189,            0.020894,            0.048617,            0.014716,             0.00307,             0.00307,             0.00307
                 352,            0.022664,            0.048871,            0.018615,             0.91316,             0.68135,             0.77863,             0.66418,            0.020477,            0.047984,            0.015051,           0.0030502,           0.0030502,           0.0030502
                 353,            0.021921,            0.041139,            0.019292,             0.92131,             0.68527,             0.77883,             0.66262,            0.020233,            0.048536,            0.014832,           0.0030304,           0.0030304,           0.0030304
                 354,            0.022119,            0.046614,            0.019071,                0.92,             0.68272,             0.77391,             0.65411,            0.020577,             0.04773,            0.014623,           0.0030106,           0.0030106,           0.0030106
                 355,            0.022242,            0.044722,            0.018804,             0.92909,             0.67708,             0.77139,             0.65683,            0.020614,            0.047749,            0.014572,           0.0029908,           0.0029908,           0.0029908
                 356,            0.021665,            0.042664,            0.018443,              0.9136,             0.67567,             0.75181,             0.63836,            0.020672,            0.047275,            0.015017,            0.002971,            0.002971,            0.002971
                 357,            0.021615,            0.043311,            0.018998,             0.91177,             0.68922,             0.75215,             0.63889,            0.020317,            0.047279,            0.014671,           0.0029512,           0.0029512,           0.0029512
                 358,            0.021861,             0.04194,            0.019126,             0.91498,             0.68229,             0.75555,             0.64357,            0.020565,            0.049135,            0.014619,           0.0029314,           0.0029314,           0.0029314
                 359,            0.022009,            0.045886,            0.019286,             0.92254,             0.67736,             0.77894,             0.65995,            0.020652,            0.048551,            0.014229,           0.0029116,           0.0029116,           0.0029116
                 360,            0.022683,            0.044897,            0.018645,             0.92012,             0.67664,             0.77904,             0.66458,            0.020303,            0.047945,            0.014073,           0.0028918,           0.0028918,           0.0028918
                 361,            0.021391,            0.044305,            0.017952,             0.92402,             0.67636,             0.76865,             0.65453,            0.020474,            0.048262,            0.014027,            0.002872,            0.002872,            0.002872
                 362,            0.022104,            0.047488,            0.017967,             0.91162,             0.69327,               0.773,             0.65818,            0.020363,            0.048169,            0.014224,           0.0028522,           0.0028522,           0.0028522
                 363,            0.021844,            0.040861,            0.019936,             0.92362,             0.68539,             0.76936,             0.65666,            0.020161,            0.047892,            0.014037,           0.0028324,           0.0028324,           0.0028324
                 364,            0.021036,            0.043069,            0.018435,             0.92326,             0.68081,             0.77171,              0.6564,             0.02032,            0.047757,            0.014236,           0.0028126,           0.0028126,           0.0028126
                 365,            0.021521,            0.046376,            0.017855,              0.9265,              0.6763,             0.77877,             0.66498,            0.020068,            0.047637,            0.014272,           0.0027928,           0.0027928,           0.0027928
                 366,            0.020813,            0.042136,            0.018441,             0.92779,             0.68112,             0.80456,             0.68547,            0.020373,            0.047634,            0.014217,            0.002773,            0.002773,            0.002773
                 367,            0.021381,            0.045135,            0.017772,             0.92656,             0.68005,             0.81348,             0.68846,             0.02028,            0.047987,            0.014176,           0.0027532,           0.0027532,           0.0027532
                 368,            0.022076,            0.042119,            0.018821,               0.925,              0.6909,              0.8338,             0.70862,            0.020462,            0.049384,            0.013954,           0.0027334,           0.0027334,           0.0027334
                 369,            0.021547,            0.047838,             0.01827,             0.92662,             0.68992,             0.81587,             0.67983,            0.020645,            0.047641,            0.013882,           0.0027136,           0.0027136,           0.0027136
                 370,            0.021105,            0.044819,            0.018307,              0.8471,             0.75206,             0.80979,             0.68309,            0.020621,            0.046557,            0.013892,           0.0026938,           0.0026938,           0.0026938
                 371,             0.02166,            0.042552,            0.018435,             0.85557,             0.74061,             0.83062,             0.69479,            0.020778,            0.047432,            0.014025,            0.002674,            0.002674,            0.002674
                 372,              0.0212,            0.042973,            0.017633,             0.84762,             0.74161,             0.81573,             0.68837,             0.02049,            0.047137,            0.014183,           0.0026542,           0.0026542,           0.0026542
                 373,            0.021428,            0.044508,            0.018008,             0.85989,             0.74525,             0.81248,             0.69013,            0.020612,             0.04724,            0.014216,           0.0026344,           0.0026344,           0.0026344
                 374,            0.021495,             0.04588,            0.017502,             0.84417,             0.74444,             0.80476,             0.68651,            0.020422,            0.048696,            0.014208,           0.0026146,           0.0026146,           0.0026146
                 375,            0.021065,            0.042921,            0.018157,             0.92995,             0.67999,             0.80922,             0.69227,            0.020115,            0.046744,            0.013995,           0.0025948,           0.0025948,           0.0025948
                 376,            0.021158,            0.041812,            0.018205,               0.938,             0.68365,             0.80833,              0.6845,            0.020186,            0.047861,            0.013641,            0.002575,            0.002575,            0.002575
                 377,            0.020689,            0.040255,            0.017298,             0.92574,             0.68812,             0.81411,             0.69562,            0.020196,            0.046912,            0.014115,           0.0025552,           0.0025552,           0.0025552
                 378,            0.021758,            0.044302,            0.018497,             0.86804,             0.73904,             0.82981,             0.70775,            0.020204,            0.047514,            0.013872,           0.0025354,           0.0025354,           0.0025354
                 379,            0.021856,            0.046467,            0.018228,             0.89166,             0.74094,             0.82695,             0.69625,            0.020512,            0.047554,            0.013453,           0.0025156,           0.0025156,           0.0025156
                 380,            0.021233,            0.041688,            0.018102,             0.88952,             0.74231,             0.82934,             0.70475,            0.020246,            0.046829,             0.01362,           0.0024958,           0.0024958,           0.0024958
                 381,            0.020803,            0.044085,            0.017745,             0.87602,             0.73957,             0.81091,             0.69391,            0.020336,            0.048526,            0.013675,            0.002476,            0.002476,            0.002476
                 382,            0.021464,            0.043544,            0.018097,             0.88998,             0.73845,             0.83308,             0.71083,            0.020262,            0.048424,            0.013653,           0.0024562,           0.0024562,           0.0024562
                 383,            0.021623,            0.045339,             0.01818,             0.87341,             0.73098,             0.83115,             0.70041,            0.020228,            0.048574,            0.013922,           0.0024364,           0.0024364,           0.0024364
                 384,            0.020541,            0.040247,             0.01692,             0.89769,             0.73861,             0.83139,             0.69869,            0.020364,            0.048579,            0.013498,           0.0024166,           0.0024166,           0.0024166
                 385,            0.020713,            0.044571,            0.017699,             0.88635,             0.73877,             0.81074,             0.68288,            0.020458,            0.049055,            0.013511,           0.0023968,           0.0023968,           0.0023968
                 386,            0.020795,            0.042198,            0.018671,             0.88806,              0.7408,             0.80652,             0.68704,            0.020419,            0.048427,            0.013798,            0.002377,            0.002377,            0.002377
                 387,            0.020946,            0.038989,            0.018602,             0.88807,             0.73828,             0.82922,             0.70276,            0.020429,            0.050152,            0.013862,           0.0023572,           0.0023572,           0.0023572
                 388,            0.021145,            0.041107,            0.018668,             0.89091,             0.73801,             0.82684,             0.70042,            0.020219,            0.049364,            0.013575,           0.0023374,           0.0023374,           0.0023374
                 389,            0.021484,            0.044434,            0.019113,             0.87416,             0.74398,             0.83336,             0.70571,            0.020144,            0.048106,            0.013412,           0.0023176,           0.0023176,           0.0023176
                 390,            0.022012,            0.045033,            0.017529,             0.86655,             0.74612,             0.83951,             0.70881,            0.020205,            0.048157,            0.013426,           0.0022978,           0.0022978,           0.0022978
                 391,            0.021395,            0.044762,            0.017967,             0.85933,             0.74471,             0.84632,             0.71626,            0.020066,            0.048501,            0.013407,            0.002278,            0.002278,            0.002278
                 392,            0.020905,            0.042103,             0.01717,              0.8451,             0.74439,             0.84777,             0.71959,            0.020313,            0.049169,            0.013445,           0.0022582,           0.0022582,           0.0022582
                 393,            0.021218,            0.043613,             0.01702,             0.88339,             0.73842,             0.84843,             0.72348,            0.020113,            0.048455,            0.013182,           0.0022384,           0.0022384,           0.0022384
                 394,            0.020826,             0.04351,            0.017361,             0.89845,              0.7272,             0.85196,               0.718,            0.020439,            0.047962,            0.013086,           0.0022186,           0.0022186,           0.0022186
                 395,            0.020856,            0.041647,            0.016523,             0.90382,             0.73501,             0.84755,             0.72324,            0.020164,            0.046641,            0.013128,           0.0021988,           0.0021988,           0.0021988
                 396,            0.021027,            0.039338,            0.018086,             0.91643,             0.73754,              0.8425,             0.71657,             0.02007,            0.046354,            0.012903,            0.002179,            0.002179,            0.002179
                 397,             0.02092,            0.044946,            0.017381,             0.89978,             0.72859,             0.85768,             0.72782,            0.020108,            0.046598,            0.012941,           0.0021592,           0.0021592,           0.0021592
                 398,            0.021189,            0.046131,            0.017058,             0.90732,             0.73382,             0.84678,             0.71938,            0.020028,            0.046554,            0.013058,           0.0021394,           0.0021394,           0.0021394
                 399,            0.020106,            0.044565,            0.017134,             0.89157,             0.73865,             0.82964,             0.70197,            0.020103,            0.046634,             0.01342,           0.0021196,           0.0021196,           0.0021196
                 400,            0.020879,            0.040513,            0.016821,             0.88338,             0.73099,             0.82892,             0.70139,            0.020329,            0.046695,            0.013706,           0.0020998,           0.0020998,           0.0020998
                 401,            0.020791,            0.042252,            0.017506,             0.88623,             0.73426,             0.80888,             0.68375,            0.020153,            0.046218,            0.013658,             0.00208,             0.00208,             0.00208
                 402,             0.02076,            0.042194,            0.017679,             0.90061,             0.72588,             0.80429,             0.68889,            0.020143,            0.046223,             0.01332,           0.0020602,           0.0020602,           0.0020602
                 403,            0.020185,             0.04327,            0.016305,             0.90224,             0.72691,             0.82953,             0.70194,            0.020159,            0.045939,             0.01329,           0.0020404,           0.0020404,           0.0020404
                 404,             0.02097,            0.041178,            0.016444,              0.8951,             0.73283,             0.82285,             0.69545,            0.020171,            0.046378,            0.013498,           0.0020206,           0.0020206,           0.0020206
                 405,            0.020745,            0.043344,            0.016172,             0.89756,             0.73337,             0.81979,             0.68841,            0.020251,            0.048133,            0.013307,           0.0020008,           0.0020008,           0.0020008
                 406,            0.020839,            0.043439,            0.016347,               0.909,             0.73427,             0.85089,             0.71242,            0.020242,            0.047237,            0.013136,            0.001981,            0.001981,            0.001981
                 407,            0.020443,            0.045086,             0.01648,             0.91767,             0.73414,              0.8464,              0.7182,            0.020137,            0.046529,            0.012845,           0.0019612,           0.0019612,           0.0019612
                 408,            0.020046,            0.039216,            0.016396,             0.91004,             0.73344,             0.85398,              0.7217,            0.020258,             0.04582,            0.012917,           0.0019414,           0.0019414,           0.0019414
                 409,            0.020365,            0.044343,            0.017372,             0.88265,             0.74245,             0.83519,             0.70745,            0.020289,            0.047608,            0.012962,           0.0019216,           0.0019216,           0.0019216
                 410,             0.02089,            0.044688,            0.016398,             0.87405,             0.74398,             0.85087,             0.72831,            0.020196,            0.048285,             0.01285,           0.0019018,           0.0019018,           0.0019018
                 411,            0.020564,            0.041389,             0.01645,              0.9173,             0.73176,             0.85415,              0.7201,            0.020194,            0.048367,            0.012851,            0.001882,            0.001882,            0.001882
                 412,            0.020662,            0.041051,            0.017054,             0.90534,             0.72753,             0.85001,             0.71749,            0.020139,            0.048119,            0.013113,           0.0018622,           0.0018622,           0.0018622
                 413,            0.020157,            0.041762,             0.01753,             0.89606,             0.73213,             0.82795,             0.69751,             0.02005,            0.048064,            0.013425,           0.0018424,           0.0018424,           0.0018424
                 414,            0.019981,            0.042565,            0.016499,             0.87174,             0.71186,             0.82749,             0.70189,            0.020103,            0.048089,            0.013473,           0.0018226,           0.0018226,           0.0018226
                 415,            0.019219,             0.04198,            0.016601,             0.86619,             0.73978,             0.80775,             0.68501,            0.020061,            0.048107,            0.013234,           0.0018028,           0.0018028,           0.0018028
                 416,            0.019547,            0.040942,            0.015854,             0.93476,             0.68751,             0.82773,             0.70458,            0.020223,            0.048161,            0.013388,            0.001783,            0.001783,            0.001783
                 417,            0.021364,            0.043946,            0.016585,             0.92502,             0.68567,             0.82983,              0.7005,            0.020204,            0.048115,            0.013577,           0.0017632,           0.0017632,           0.0017632
                 418,            0.019783,            0.042308,            0.015339,              0.8869,             0.69111,             0.82793,             0.70671,            0.020119,            0.046809,            0.013377,           0.0017434,           0.0017434,           0.0017434
                 419,            0.020085,            0.041823,            0.016055,              0.8608,             0.74597,             0.83691,             0.71753,            0.020014,            0.045666,            0.013174,           0.0017236,           0.0017236,           0.0017236
                 420,            0.020333,            0.038794,            0.017048,              0.8472,             0.74401,             0.85364,             0.73004,            0.020004,            0.046086,            0.013005,           0.0017038,           0.0017038,           0.0017038
                 421,            0.020067,            0.042101,            0.016402,             0.87879,             0.73453,             0.85304,             0.72439,            0.020153,            0.047333,            0.012929,            0.001684,            0.001684,            0.001684
                 422,            0.020557,            0.043167,              0.0156,             0.89961,             0.73311,             0.85765,             0.72764,            0.020191,             0.04815,            0.012728,           0.0016642,           0.0016642,           0.0016642
                 423,             0.01997,            0.042688,            0.016305,             0.93506,             0.68244,             0.84993,             0.73396,            0.020041,            0.048321,            0.012921,           0.0016444,           0.0016444,           0.0016444
                 424,            0.020483,            0.043135,            0.016319,             0.84457,             0.75535,             0.86133,             0.73348,            0.019991,            0.047437,             0.01274,           0.0016246,           0.0016246,           0.0016246
                 425,            0.019841,            0.042536,            0.016452,             0.93428,             0.68367,             0.83123,             0.70596,            0.019973,            0.047643,            0.012804,           0.0016048,           0.0016048,           0.0016048
                 426,            0.019925,            0.042563,            0.015604,             0.93303,             0.68116,             0.81479,             0.69113,            0.019828,            0.048331,             0.01301,            0.001585,            0.001585,            0.001585
                 427,            0.019989,            0.039397,            0.016528,             0.85637,             0.74561,             0.85782,             0.73156,            0.019963,            0.047144,            0.012666,           0.0015652,           0.0015652,           0.0015652
                 428,            0.019161,            0.041181,            0.016063,             0.87179,             0.74526,             0.83966,             0.71109,            0.019979,             0.04668,             0.01284,           0.0015454,           0.0015454,           0.0015454
                 429,            0.020535,            0.043041,            0.016327,             0.88645,             0.73619,             0.84326,             0.71627,            0.019955,             0.04629,            0.012996,           0.0015256,           0.0015256,           0.0015256
                 430,            0.019864,            0.040004,            0.015645,             0.89851,             0.73561,             0.84542,             0.72201,            0.019964,            0.045661,            0.012393,           0.0015058,           0.0015058,           0.0015058
                 431,            0.020205,            0.049375,            0.016088,             0.87786,             0.72681,              0.8432,             0.72499,            0.020012,            0.046631,            0.012598,            0.001486,            0.001486,            0.001486
                 432,            0.019346,             0.03847,            0.016205,             0.88153,             0.72069,             0.84249,             0.71622,            0.020088,            0.047498,            0.012805,           0.0014662,           0.0014662,           0.0014662
                 433,            0.020483,             0.04259,            0.016086,              0.8965,             0.68955,             0.83524,             0.70986,            0.020044,            0.046911,            0.013105,           0.0014464,           0.0014464,           0.0014464
                 434,            0.020331,            0.042687,            0.015878,             0.87281,             0.73132,              0.8385,             0.71021,            0.020078,            0.047724,            0.013009,           0.0014266,           0.0014266,           0.0014266
                 435,            0.019835,            0.040818,            0.015941,              0.8735,             0.73086,             0.83827,             0.71334,            0.019927,            0.048055,             0.01295,           0.0014068,           0.0014068,           0.0014068
                 436,            0.019291,              0.0419,            0.015904,             0.91267,             0.73913,             0.86472,             0.73894,            0.019933,            0.047842,            0.012335,            0.001387,            0.001387,            0.001387
                 437,             0.01927,            0.043448,            0.015132,             0.91608,             0.72461,             0.86236,             0.73221,            0.019915,            0.047462,             0.01224,           0.0013672,           0.0013672,           0.0013672
                 438,            0.019413,            0.038645,            0.015727,             0.91092,             0.73124,             0.85933,             0.73254,            0.019891,            0.047232,            0.012301,           0.0013474,           0.0013474,           0.0013474
                 439,            0.020141,            0.042453,            0.016254,             0.89778,             0.73089,             0.86389,             0.74075,            0.020008,            0.047078,            0.012553,           0.0013276,           0.0013276,           0.0013276
                 440,            0.018997,            0.041322,             0.01578,             0.88496,             0.73553,             0.86426,             0.74049,            0.019936,            0.046466,            0.012502,           0.0013078,           0.0013078,           0.0013078
                 441,            0.019727,            0.039843,            0.016012,              0.8953,             0.72197,             0.83664,             0.71742,             0.01982,            0.046644,            0.012613,            0.001288,            0.001288,            0.001288
                 442,            0.019445,            0.037741,            0.016076,             0.90558,             0.72558,             0.85748,             0.72865,             0.01983,            0.045502,            0.012818,           0.0012682,           0.0012682,           0.0012682
                 443,            0.019344,            0.042648,            0.016207,             0.91817,               0.721,             0.85761,             0.73116,            0.019703,            0.045883,            0.012979,           0.0012484,           0.0012484,           0.0012484
                 444,            0.019825,            0.044491,            0.015296,             0.93225,             0.72297,             0.85732,             0.72883,            0.019918,            0.045709,            0.012702,           0.0012286,           0.0012286,           0.0012286
                 445,            0.019419,            0.039531,            0.016395,             0.93147,             0.72411,             0.85815,             0.73333,            0.019881,            0.046322,            0.012489,           0.0012088,           0.0012088,           0.0012088
                 446,            0.019425,            0.038553,            0.015813,              0.9313,             0.72367,             0.85629,             0.73116,             0.01991,             0.04683,            0.012532,            0.001189,            0.001189,            0.001189
                 447,            0.019955,            0.042768,            0.016731,             0.92552,             0.72076,              0.8564,             0.72418,            0.019989,            0.047207,            0.012645,           0.0011692,           0.0011692,           0.0011692
                 448,            0.018659,             0.03796,            0.015114,             0.92451,             0.71613,             0.85683,             0.73223,            0.019884,            0.046826,            0.012587,           0.0011494,           0.0011494,           0.0011494
                 449,            0.019208,            0.039249,             0.01563,             0.93179,             0.71822,             0.86307,             0.73355,            0.019884,            0.046369,            0.012094,           0.0011296,           0.0011296,           0.0011296
                 450,            0.019425,            0.040281,            0.015402,             0.93972,              0.7189,             0.86325,             0.72668,            0.019947,            0.046424,            0.012001,           0.0011098,           0.0011098,           0.0011098
                 451,            0.019375,            0.041262,            0.016633,             0.93085,             0.71862,             0.85692,             0.72428,            0.019842,             0.04591,            0.012047,             0.00109,             0.00109,             0.00109
                 452,            0.018864,             0.03882,            0.016106,             0.92394,             0.71437,             0.86736,             0.73576,            0.020002,             0.04597,             0.01242,           0.0010702,           0.0010702,           0.0010702
                 453,            0.019876,            0.042769,            0.015911,             0.93445,             0.72202,             0.86554,             0.73484,            0.019894,            0.046082,            0.012249,           0.0010504,           0.0010504,           0.0010504
                 454,            0.019232,            0.040148,            0.015512,             0.93734,             0.72699,             0.86469,             0.73727,             0.01986,            0.047096,            0.012266,           0.0010306,           0.0010306,           0.0010306
                 455,            0.018373,            0.035974,            0.015044,             0.93886,             0.73049,              0.8661,             0.73738,            0.019849,            0.046873,            0.012231,           0.0010108,           0.0010108,           0.0010108
                 456,            0.019034,            0.040208,            0.015786,             0.94201,              0.7308,              0.8686,             0.74643,            0.019742,            0.046175,            0.011919,            0.000991,            0.000991,            0.000991
                 457,            0.019115,            0.037721,            0.016376,             0.94606,             0.72347,              0.8665,             0.74351,            0.019787,            0.045601,            0.011779,           0.0009712,           0.0009712,           0.0009712
                 458,            0.019033,            0.042512,            0.014937,              0.8579,             0.76672,             0.86536,             0.73817,            0.019811,            0.045788,            0.011853,           0.0009514,           0.0009514,           0.0009514
                 459,            0.018856,            0.036361,              0.0148,             0.93807,             0.72858,             0.86214,             0.73703,            0.019803,            0.046864,            0.011948,           0.0009316,           0.0009316,           0.0009316
                 460,             0.01867,            0.040801,            0.015012,             0.93677,             0.72367,             0.86173,             0.73773,            0.019776,            0.046739,            0.011966,           0.0009118,           0.0009118,           0.0009118
                 461,            0.018805,            0.038791,            0.014917,             0.92553,             0.71926,             0.86125,             0.72852,            0.019849,              0.0465,            0.012264,            0.000892,            0.000892,            0.000892
                 462,            0.019091,            0.039035,            0.015089,             0.91456,             0.72743,              0.8585,             0.73101,            0.019713,            0.045672,            0.012518,           0.0008722,           0.0008722,           0.0008722
                 463,            0.019541,            0.037901,             0.01599,             0.90658,             0.73453,             0.86185,             0.73042,            0.019731,            0.045072,            0.012431,           0.0008524,           0.0008524,           0.0008524
                 464,            0.018571,            0.040122,            0.015282,             0.91608,              0.7331,             0.85825,             0.73218,            0.019787,            0.045139,            0.012192,           0.0008326,           0.0008326,           0.0008326
                 465,            0.018739,            0.039267,            0.015102,             0.84332,             0.78316,             0.85816,             0.73316,            0.019825,            0.045244,            0.011915,           0.0008128,           0.0008128,           0.0008128
                 466,            0.018759,            0.040609,             0.01556,             0.86009,             0.77056,             0.85832,             0.73326,            0.019885,            0.045811,            0.011787,            0.000793,            0.000793,            0.000793
                 467,            0.018795,            0.041035,            0.014274,             0.87577,             0.76607,             0.85913,             0.72433,            0.019884,            0.045537,             0.01159,           0.0007732,           0.0007732,           0.0007732
                 468,            0.018866,            0.038231,            0.015768,             0.87539,             0.76842,             0.86612,             0.74007,            0.019795,             0.04517,            0.011526,           0.0007534,           0.0007534,           0.0007534
                 469,            0.018969,            0.042955,            0.014618,             0.87688,             0.76887,             0.85937,             0.73399,            0.019723,            0.045309,            0.011628,           0.0007336,           0.0007336,           0.0007336
                 470,            0.018485,            0.040325,            0.014452,              0.8738,             0.77415,             0.85964,             0.73467,            0.019789,            0.044755,            0.011662,           0.0007138,           0.0007138,           0.0007138
                 471,            0.018736,            0.040249,            0.014187,             0.86497,             0.77525,             0.86055,             0.73652,            0.019871,            0.045159,            0.011604,            0.000694,            0.000694,            0.000694
                 472,             0.01915,            0.037966,             0.01489,             0.87155,             0.76557,             0.86109,             0.73735,            0.019871,            0.045361,            0.011645,           0.0006742,           0.0006742,           0.0006742
                 473,            0.018506,            0.042162,            0.014225,             0.87624,             0.76035,             0.85934,             0.73395,            0.019794,            0.045483,            0.011863,           0.0006544,           0.0006544,           0.0006544
                 474,            0.018238,            0.040189,            0.015479,             0.87329,             0.76013,             0.85938,             0.73342,            0.019736,            0.045534,              0.0119,           0.0006346,           0.0006346,           0.0006346
                 475,            0.018142,            0.039421,            0.014306,             0.87536,             0.76053,             0.86457,             0.73712,            0.019746,              0.0454,             0.01189,           0.0006148,           0.0006148,           0.0006148
                 476,             0.01821,            0.039058,            0.014213,             0.93721,             0.72838,             0.85968,             0.73138,            0.019795,            0.045574,            0.011883,            0.000595,            0.000595,            0.000595
                 477,             0.01862,            0.038117,            0.014094,             0.86472,             0.77482,             0.86854,             0.73796,            0.019814,            0.045431,            0.011733,           0.0005752,           0.0005752,           0.0005752
                 478,            0.018281,            0.037164,            0.014609,             0.86561,             0.77083,             0.86112,             0.73689,            0.019668,            0.045301,            0.011682,           0.0005554,           0.0005554,           0.0005554
                 479,            0.018402,            0.039266,            0.015359,             0.86741,             0.78075,             0.86791,             0.74401,            0.019598,            0.044711,            0.011804,           0.0005356,           0.0005356,           0.0005356
                 480,            0.018266,            0.040618,            0.015255,             0.86252,             0.76742,             0.85843,             0.74236,            0.019635,            0.045431,            0.012037,           0.0005158,           0.0005158,           0.0005158
                 481,            0.018413,             0.03858,             0.01429,              0.8656,             0.76159,             0.83755,             0.71379,            0.019664,            0.046167,            0.012142,            0.000496,            0.000496,            0.000496
                 482,            0.018625,            0.039488,            0.015666,             0.87584,             0.75085,             0.86513,             0.74073,            0.019714,            0.045747,            0.012073,           0.0004762,           0.0004762,           0.0004762
                 483,             0.01779,            0.039175,             0.01466,              0.9282,             0.70879,              0.8645,             0.74137,            0.019784,            0.046113,            0.012004,           0.0004564,           0.0004564,           0.0004564
                 484,            0.017928,             0.03746,            0.015419,             0.90952,              0.7346,             0.85833,             0.73291,            0.019856,            0.046234,            0.011864,           0.0004366,           0.0004366,           0.0004366
                 485,            0.018122,            0.039463,            0.014966,             0.87474,             0.75102,             0.85908,             0.73605,            0.019868,            0.046114,            0.011858,           0.0004168,           0.0004168,           0.0004168
